"Player","Position","Handedness","Season","Team","Game.ID","Date","Opponent","Venue","Strength","TOI","Goals","xGoals","Assists","A1","A2","P","P1","iSh%","iFSh%","ixFSh%","iSF","iFen","iCorsi","G60","xG60","A60","A160","A260","P60","P160","iSF60","iFen60","iCorsi60","HF","HA","Takeaways","Giveaways","PEND","PENT","Blocks","Faceoff Wins","Faceoff Losses","Faceoff%"
"PATRICK EAVES","RW","R","2016","DAL","20043","2016-10-18","NSH","NSH","All Situations","12.37","0","0","0","0","0","0","0","","","","0","0","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","9.70","1","0","0","0","1","0","0","0","0",""
"PATRICK EAVES","RW","R","2016","DAL","20090","2016-10-25","WPG","DAL","All Situations","17.98","1","0.46","0","0","0","1","1","16.67","16.67","7.59","6","6","6","3.34","1.52","0.00","0.00","0.00","3.34","3.34","20.02","20.02","20.02","2","1","0","0","1","0","0","0","0",""
"PATRICK EAVES","RW","R","2016","DAL","20013","2016-10-13","ANA","DAL","All Situations","15.50","0","0.15","1","1","0","1","1","","0.00","7.56","0","2","3","0.00","0.59","3.87","3.87","0.00","3.87","3.87","0.00","7.74","11.61","4","0","0","0","0","0","0","0","0",""
"PATRICK EAVES","RW","R","2016","DAL","20171","2016-11-05","CHI","DAL","All Situations","18.93","0","0.84","0","0","0","0","0","0.00","0.00","11.95","1","7","7","0.00","2.65","0.00","0.00","0.00","0.00","0.00","3.17","22.19","22.19","1","0","0","0","2","0","4","0","0",""
"PATRICK EAVES","RW","R","2016","DAL","20058","2016-10-20","L.A","DAL","All Situations","12.53","0","0","0","0","0","0","0","","","","0","0","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4.79","1","0","0","0","1","0","0","0","0",""
"PATRICK EAVES","RW","R","2016","DAL","20133","2016-11-01","CBJ","CBJ","All Situations","17.62","0","0.3","0","0","0","0","0","0.00","0.00","6.00","3","5","6","0.00","1.02","0.00","0.00","0.00","0.00","0.00","10.22","17.03","20.43","1","0","0","0","0","0","0","0","0",""
"PATRICK EAVES","RW","R","2016","DAL","20027","2016-10-15","COL","COL","All Situations","18.05","0","0.19","2","1","1","2","1","0.00","0.00","6.47","2","3","3","0.00","0.65","6.65","3.32","3.32","6.65","3.32","6.65","9.97","9.97","1","1","0","0","0","0","1","0","0",""
"PATRICK EAVES","RW","R","2016","DAL","20154","2016-11-03","STL","DAL","All Situations","17.10","1","0.39","0","0","0","1","1","33.33","33.33","13.05","3","3","4","3.51","1.37","0.00","0.00","0.00","3.51","3.51","10.53","10.53","14.04","3","0","0","0","0","0","0","0","0",""
"PATRICK KANE","RW","L","2016","CHI","20063","2016-10-21","CBJ","CBJ","All Situations","28.80","0","0.02","0","0","0","0","0","0.00","0.00","1.58","1","1","5","0.00","0.03","0.00","0.00","0.00","0.00","0.00","2.08","2.08","10.42","0","3","0","1","1","0","0","0","1","0.00"
"PATRICK KANE","RW","L","2016","CHI","20045","2016-10-18","PHI","CHI","All Situations","20.20","1","0.81","3","2","1","4","3","16.67","16.67","13.42","6","6","6","2.97","2.39","8.91","5.94","2.97","11.88","8.91","17.82","17.82","17.82","1","0","1","0","0","1","0","0","2","0.00"
"PATRICK KANE","RW","L","2016","CHI","20107","2016-10-28","N.J","N.J","All Situations","23.57","0","0.41","1","1","0","1","1","0.00","0.00","6.81","5","6","8","0.00","1.04","2.55","2.55","0.00","2.55","2.55","12.73","15.27","20.36","1","0","0","0","1","1","0","0","0",""
"PATRICK KANE","RW","L","2016","CHI","20082","2016-10-24","CGY","CHI","All Situations","22.55","1","0.53","0","0","0","1","1","25.00","14.29","7.55","4","7","8","2.66","1.41","0.00","0.00","0.00","2.66","2.66","10.64","18.63","21.29","0","1","0","0","0","0","1","0","3","0.00"
"PATRICK KANE","RW","L","2016","CHI","20139","2016-11-01","CGY","CHI","All Situations","19.90","1","0.24","2","2","0","3","3","25.00","25.00","6.11","4","4","5","3.02","0.74","6.03","6.03","0.00","9.05","9.05","12.06","12.06","15.08","0","2","1","0","1","0","0","1","0","100.00"
"PATRICK KANE","RW","L","2016","CHI","20153","2016-11-03","COL","CHI","All Situations","19.22","0","0.03","1","1","0","1","1","0.00","0.00","3.19","1","1","3","0.00","0.10","3.12","3.12","0.00","3.12","3.12","3.12","3.12","9.37","0","1","1","0","0","1","0","1","0","100.00"
"PATRICK KANE","RW","L","2016","CHI","20026","2016-10-15","NSH","CHI","All Situations","18.10","0","0.11","2","1","1","2","1","0.00","0.00","3.74","2","3","5","0.00","0.37","6.63","3.31","3.31","6.63","3.31","6.63","9.94","16.57","1","1","0","1","0","0","0","1","2","33.33"
"PATRICK KANE","RW","L","2016","CHI","20128","2016-10-30","L.A","CHI","All Situations","23.03","0","0.18","0","0","0","0","0","0.00","0.00","4.39","2","4","6","0.00","0.46","0.00","0.00","0.00","0.00","0.00","5.21","10.42","15.63","1","0","0","0","1","0","0","0","0",""
"PATRICK KANE","RW","L","2016","CHI","20014","2016-10-14","NSH","NSH","All Situations","22.93","0","0.33","0","0","0","0","0","0.00","0.00","3.71","6","9","10","0.00","0.87","0.00","0.00","0.00","0.00","0.00","15.70","23.55","26.17","0","2","0","0","2","0","0","0","0",""
"PATRICK KANE","RW","L","2016","CHI","20002","2016-10-12","STL","CHI","All Situations","23.27","0","0.05","0","0","0","0","0","0.00","0.00","2.64","2","2","3","0.00","0.14","0.00","0.00","0.00","0.00","0.00","5.16","5.16","7.74","1","4","0","0","1","0","0","0","0",""
"PATRICK KANE","RW","L","2016","CHI","20171","2016-11-05","DAL","DAL","All Situations","20.60","1","0.39","1","1","0","2","2","25.00","20.00","7.85","4","5","5","2.91","1.14","2.91","2.91","0.00","5.83","5.83","11.65","14.56","14.56","0","1","0","0","0","0","0","0","0",""
"PATRICK KANE","RW","L","2016","CHI","20072","2016-10-22","TOR","CHI","All Situations","25.35","0","0.1","1","0","1","1","0","0.00","0.00","5.15","1","2","7","0.00","0.24","2.37","0.00","2.37","2.37","0.00","2.37","4.73","16.57","0","0","0","0","1","0","0","0","0",""
"PATRICK MARLEAU","C","L","2016","S.J","20106","2016-10-27","CBJ","S.J","All Situations","16.93","0","1.25","0","0","0","0","0","0.00","0.00","31.20","1","4","6","0.00","4.42","0.00","0.00","0.00","0.00","0.00","3.54","14.18","21.26","1","0","0","0","1","0","1","0","0",""
"PATRICK MARLEAU","C","L","2016","S.J","20141","2016-11-01","ARI","ARI","All Situations","16.23","1","0.18","0","0","0","1","1","25.00","25.00","4.61","4","4","4","3.70","0.68","0.00","0.00","0.00","3.70","3.70","14.79","14.79","14.79","1","0","0","0","0","1","1","0","3","0.00"
"PATRICK MARLEAU","C","L","2016","S.J","20023","2016-10-15","CBJ","CBJ","All Situations","18.35","1","0.7","0","0","0","1","1","33.33","33.33","23.45","3","3","3","3.27","2.30","0.00","0.00","0.00","3.27","3.27","9.81","9.81","9.81","1","1","0","0","0","0","0","0","0",""
"PATRICK MARLEAU","C","L","2016","S.J","20004","2016-10-12","L.A","S.J","All Situations","17.57","0","0.38","0","0","0","0","0","0.00","0.00","7.56","4","5","6","0.00","1.29","0.00","0.00","0.00","0.00","0.00","13.66","17.07","20.49","2","5","0","0","0","0","1","1","0","100.00"
"PATRICK MARLEAU","C","L","2016","S.J","20067","2016-10-22","DET","DET","All Situations","15.40","0","0.08","0","0","0","0","0","0.00","0.00","4.21","2","2","2","0.00","0.33","0.00","0.00","0.00","0.00","0.00","7.79","7.79","7.79","2","1","0","0","1","1","0","0","0",""
"PATRICK MARLEAU","C","L","2016","S.J","20173","2016-11-05","PIT","S.J","All Situations","15.02","0","0.08","0","0","0","0","0","0.00","0.00","4.10","1","2","3","0.00","0.33","0.00","0.00","0.00","0.00","0.00","3.99","7.99","11.98","3","1","0","4","0","0","1","5","4","55.56"
"PATRICK MARLEAU","C","L","2016","S.J","20093","2016-10-25","ANA","S.J","All Situations","18.30","0","0.16","1","1","0","1","1","0.00","0.00","7.94","2","2","2","0.00","0.52","3.28","3.28","0.00","3.28","3.28","6.56","6.56","6.56","0","2","0","0","1","0","0","0","0",""
"PATRICK MARLEAU","C","L","2016","S.J","20038","2016-10-18","NYI","NYI","All Situations","16.25","0","0","0","0","0","0","0","","","","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","2","0","0","0","0","0","0","0",""
"PATRICK MARLEAU","C","L","2016","S.J","20033","2016-10-17","NYR","NYR","All Situations","16.88","0","0.35","0","0","0","0","0","0.00","0.00","6.90","5","5","5","0.00","1.23","0.00","0.00","0.00","0.00","0.00","17.77","17.77","17.77","1","1","0","0","0","0","0","0","1","0.00"
"PATRICK MARLEAU","C","L","2016","S.J","20157","2016-11-03","CGY","S.J","All Situations","15.68","0","0.34","0","0","0","0","0","0.00","0.00","33.91","1","1","5","0.00","1.30","0.00","0.00","0.00","0.00","0.00","3.83","3.83","19.13","0","1","0","0","0","0","0","0","0",""
"PATRICK MARLEAU","C","L","2016","S.J","20053","2016-10-20","PIT","PIT","All Situations","15.42","1","0.66","0","0","0","1","1","20.00","20.00","13.25","5","5","6","3.89","2.58","0.00","0.00","0.00","3.89","3.89","19.46","19.46","23.35","0","0","2","1","0","0","0","0","0",""
"PATRICK MARLEAU","C","L","2016","S.J","20122","2016-10-29","NSH","S.J","All Situations","15.78","0","0.08","0","0","0","0","0","0.00","0.00","2.54","2","3","3","0.00","0.29","0.00","0.00","0.00","0.00","0.00","7.60","11.41","11.41","2","1","3","2","0","0","0","0","0",""
"PATRICK MAROON","LW","L","2016","EDM","20003","2016-10-12","CGY","EDM","All Situations","15.77","1","0.26","0","0","0","1","1","25.00","25.00","6.50","4","4","4","3.80","0.99","0.00","0.00","0.00","3.80","3.80","15.22","15.22","15.22","2","2","0","0","0","1","0","0","0",""
"PATRICK MAROON","LW","L","2016","EDM","20077","2016-10-23","WPG","WPG","All Situations","14.35","0","0.01","0","0","0","0","0","0.00","0.00","1.12","1","1","2","0.00","0.05","0.00","0.00","0.00","0.00","0.00","4.18","4.18","8.36","1","1","0","0","0","0","0","1","0","100.00"
"PATRICK MAROON","LW","L","2016","EDM","20148","2016-11-03","NYR","NYR","All Situations","14.87","1","0.27","0","0","0","1","1","50.00","50.00","13.38","2","2","2","4.03","1.08","0.00","0.00","0.00","4.03","4.03","8.07","8.07","8.07","3","0","0","0","1","0","0","0","0",""
"PATRICK MAROON","LW","L","2016","EDM","20031","2016-10-16","BUF","EDM","All Situations","17.07","0","0.22","0","0","0","0","0","0.00","0.00","7.39","2","3","5","0.00","0.78","0.00","0.00","0.00","0.00","0.00","7.03","10.54","17.57","3","2","0","1","0","1","0","0","0",""
"PATRICK MAROON","LW","L","2016","EDM","20129","2016-10-30","OTT","EDM","All Situations","16.35","0","0.16","0","0","0","0","0","0.00","0.00","7.85","2","2","2","0.00","0.58","0.00","0.00","0.00","0.00","0.00","7.34","7.34","7.34","5","5","0","0","0","0","0","0","0",""
"PATRICK MAROON","LW","L","2016","EDM","20167","2016-11-05","NYI","NYI","All Situations","18.03","1","0.08","1","1","0","2","2","50.00","33.33","2.73","2","3","3","3.33","0.27","3.33","3.33","0.00","6.66","6.66","6.66","9.98","9.98","3","3","0","1","0","1","0","0","0",""
"PATRICK MAROON","LW","L","2016","EDM","20096","2016-10-26","WSH","EDM","All Situations","13.48","1","0.27","0","0","0","1","1","50.00","25.00","6.78","2","4","6","4.45","1.21","0.00","0.00","0.00","4.45","4.45","8.90","17.80","26.71","2","1","1","0","0","0","0","0","0",""
"PATRICK MAROON","LW","L","2016","EDM","20134","2016-11-01","TOR","TOR","All Situations","17.50","0","0.16","0","0","0","0","0","","0.00","8.11","0","2","3","0.00","0.56","0.00","0.00","0.00","0.00","0.00","0.00","6.86","10.29","4","3","0","0","0","0","0","0","1","0.00"
"PATRICK MAROON","LW","L","2016","EDM","20111","2016-10-28","VAN","VAN","All Situations","14.27","0","0.02","0","0","0","0","0","0.00","0.00","2.21","1","1","1","0.00","0.09","0.00","0.00","0.00","0.00","0.00","4.20","4.20","4.20","4","0","0","1","0","0","1","0","1","0.00"
"PATRICK MAROON","LW","L","2016","EDM","20015","2016-10-14","CGY","CGY","All Situations","13.53","0","0.03","0","0","0","0","0","0.00","0.00","3.06","1","1","1","0.00","0.14","0.00","0.00","0.00","0.00","0.00","4.43","4.43","4.43","2","0","0","0","1","1","0","0","0",""
"PATRICK MAROON","LW","L","2016","EDM","20060","2016-10-20","STL","EDM","All Situations","15.45","0","0.69","0","0","0","0","0","0.00","0.00","13.81","4","5","6","0.00","2.68","0.00","0.00","0.00","0.00","0.00","15.53","19.42","23.30","2","1","0","2","0","0","0","0","1","0.00"
"PATRICK MAROON","LW","L","2016","EDM","20047","2016-10-18","CAR","EDM","All Situations","15.53","0","0.13","0","0","0","0","0","0.00","0.00","6.61","2","2","3","0.00","0.51","0.00","0.00","0.00","0.00","0.00","7.73","7.73","11.59","0","0","0","0","1","0","0","0","0",""
"PATRICK SHARP","LW","R","2016","DAL","20013","2016-10-13","ANA","DAL","All Situations","18.25","0","0.14","0","0","0","0","0","0.00","0.00","3.55","3","4","5","0.00","0.47","0.00","0.00","0.00","0.00","0.00","9.86","13.15","16.44","0","0","0","0","1","1","0","0","2","0.00"
"PATRICK SHARP","LW","R","2016","DAL","20043","2016-10-18","NSH","NSH","All Situations","17.98","0","0.14","0","0","0","0","0","0.00","0.00","3.44","4","4","8","0.00","0.46","0.00","0.00","0.00","0.00","0.00","13.35","13.35","26.70","1","0","0","1","0","1","3","0","1","0.00"
"PATRICK SHARP","LW","R","2016","DAL","20027","2016-10-15","COL","COL","All Situations","16.22","0","0.08","1","0","1","1","0","0.00","0.00","1.90","1","4","5","0.00","0.28","3.70","0.00","3.70","3.70","0.00","3.70","14.80","18.50","2","1","0","0","1","1","0","0","0",""
"PATRICK SHARP","LW","R","2016","DAL","20058","2016-10-20","L.A","DAL","All Situations","6.93","0","0.1","0","0","0","0","0","0.00","0.00","5.09","2","2","2","0.00","0.88","0.00","0.00","0.00","0.00","0.00","17.32","17.32","17.32","0","2","0","0","0","1","0","0","0",""
"PATRIK BERGLUND","C","L","2016","STL","20154","2016-11-03","DAL","DAL","All Situations","16.20","0","0.12","0","0","0","0","0","0.00","0.00","5.92","1","2","2","0.00","0.44","0.00","0.00","0.00","0.00","0.00","3.70","7.41","7.41","2","1","0","0","0","0","0","10","11","47.62"
"PATRIK BERGLUND","C","L","2016","STL","20025","2016-10-15","NYR","STL","All Situations","17.68","0","0.12","0","0","0","0","0","0.00","0.00","4.10","2","3","3","0.00","0.42","0.00","0.00","0.00","0.00","0.00","6.79","10.18","10.18","2","2","0","1","0","0","1","5","8","38.46"
"PATRIK BERGLUND","C","L","2016","STL","20169","2016-11-05","CBJ","STL","All Situations","13.65","0","0.02","0","0","0","0","0","","0.00","1.82","0","1","2","0.00","0.08","0.00","0.00","0.00","0.00","0.00","0.00","4.40","8.79","2","2","0","0","0","0","0","6","6","50.00"
"PATRIK BERGLUND","C","L","2016","STL","20118","2016-10-29","L.A","STL","All Situations","14.42","0","0.16","0","0","0","0","0","0.00","0.00","8.23","1","2","2","0.00","0.68","0.00","0.00","0.00","0.00","0.00","4.16","8.32","8.32","4","1","0","0","0","0","0","7","3","70.00"
"PATRIK BERGLUND","C","L","2016","STL","20075","2016-10-22","CGY","CGY","All Situations","15.28","1","0.43","0","0","0","1","1","50.00","33.33","14.35","2","3","3","3.93","1.69","0.00","0.00","0.00","3.93","3.93","7.85","11.78","11.78","0","1","0","1","0","0","0","8","5","61.54"
"PATRIK BERGLUND","C","L","2016","STL","20048","2016-10-18","VAN","VAN","All Situations","14.12","0","0.06","0","0","0","0","0","0.00","0.00","6.30","1","1","1","0.00","0.27","0.00","0.00","0.00","0.00","0.00","4.25","4.25","4.25","1","0","2","0","1","0","2","5","4","55.56"
"PATRIK BERGLUND","C","L","2016","STL","20132","2016-11-01","NYR","NYR","All Situations","16.47","0","0.25","0","0","0","0","0","0.00","0.00","6.28","3","4","6","0.00","0.92","0.00","0.00","0.00","0.00","0.00","10.93","14.57","21.86","4","0","0","1","0","1","0","4","8","33.33"
"PATRIK BERGLUND","C","L","2016","STL","20060","2016-10-20","EDM","EDM","All Situations","16.33","0","0.09","0","0","0","0","0","0.00","0.00","2.27","4","4","5","0.00","0.33","0.00","0.00","0.00","0.00","0.00","14.70","14.70","18.37","0","1","0","0","0","0","0","7","5","58.33"
"PATRIK BERGLUND","C","L","2016","STL","20103","2016-10-27","DET","STL","All Situations","15.32","0","0.03","1","1","0","1","1","0.00","0.00","1.58","2","2","2","0.00","0.12","3.92","3.92","0.00","3.92","3.92","7.83","7.83","7.83","3","0","1","0","0","0","0","10","2","83.33"
"PATRIK BERGLUND","C","L","2016","STL","20011","2016-10-13","MIN","STL","All Situations","13.32","0","0.07","2","0","2","2","0","","0.00","3.66","0","2","3","0.00","0.33","9.01","0.00","9.01","9.01","0.00","0.00","9.01","13.51","2","2","0","0","0","0","0","3","5","37.50"
"PATRIK BERGLUND","C","L","2016","STL","20089","2016-10-25","CGY","STL","All Situations","16.67","0","0.08","0","0","0","0","0","0.00","0.00","2.63","1","3","4","0.00","0.28","0.00","0.00","0.00","0.00","0.00","3.60","10.80","14.40","1","0","0","0","0","1","0","10","4","71.43"
"PATRIK BERGLUND","C","L","2016","STL","20002","2016-10-12","CHI","CHI","All Situations","17.02","0","0.11","0","0","0","0","0","0.00","0.00","5.35","1","2","3","0.00","0.38","0.00","0.00","0.00","0.00","0.00","3.53","7.05","10.58","1","0","0","0","0","1","1","8","5","61.54"
